id,vx_kms,vy_kms,vz_kms,status,end_time_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
3514,-15.025965651441297,34.52469331593317,21.66407486880329,1,-500.0000000000794,71.18288510444553,11.843934381124,59.33895179892425,71.18273599495333,0.00014910949219881786
3515,-18.902273775657825,17.959550311481276,30.186539518191285,2,-484.64544109848697,136.11767505273323,10.565199256074433,125.55247751576451,136.11746563679753,0.00020941593570000805
3516,14.394229456515767,56.89832684289404,-1.1951822917960004,4,-230.5643853057134,225.09731503134043,223.92650379507438,1.1708103566086385,225.09700166206238,0.00031336927804659354
3517,5.8837168097410135,-1.0523588384233518,1.486228349128034,4,-218.21396252346503,-1282.6317845779151,-655.0199043016371,-627.6118818098212,-1282.6317237340527,-6.0843862456749775e-5
3518,18.323998159577158,-51.764508927471674,-41.83094869053327,4,-280.1218830174692,297.1921407147387,140.86836580088783,156.3237768355949,297.1920487536375,9.196110119091827e-5
3519,-19.172207496356194,-84.34217657156104,-48.86074058168345,2,-157.13581816322167,247.72612788051825,246.2300503762106,1.4960766072037166,247.7256759533657,0.0004519271525396107
3520,-1.475550342029907,-24.79257108082729,80.57519700547594,4,-390.1402288015605,-7112.063791043717,-7111.725462104711,-0.3383282665734231,-7112.061928462906,-0.0018625808115757536
3521,30.024676827505594,-42.71845711625735,51.82698999793055,4,-137.7789138201811,203.08666800226467,270.9676508647138,-67.88098460766649,203.08654514497388,0.00012285729079053453
3522,1.6831342111836682,0.049746082223287,-3.404365360077618,4,-216.4697401700132,-1660.1993541760862,-1000.2966635382892,-659.9026917817206,-1660.1991771013156,-0.0001770747705904796
3523,28.437241379877513,-32.95078400336806,30.623855643319985,4,-155.36845544665465,70.46385948602854,160.98784473181203,-90.52398547593518,70.46374149508726,0.00011799094127695753
3524,-50.238272171050944,33.64942463635921,-8.611400302290852,2,-71.19560540327902,105.54033837852816,2.5943743855479275,102.94596336880097,105.53891463136978,0.0014237471583840033
