id,vx_kms,vy_kms,vz_kms,status,end_time_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
3890,58.227317539455264,0.0,11.66839146199723,4,-45.50214787809259,-11192.83881205638,-11180.493262359647,-12.345563489997643,-11192.834388253845,-0.004423802534802235
3891,-52.46033550502241,0.0,-84.35605900563814,4,-37.52358356299887,-10201.951216208947,-10180.321938822031,-21.629237790130453,-10201.963614212109,0.01239800316216133
3892,121.07343052311339,0.0,119.50748350920023,4,-52.867094955696196,-11875.177903529484,-11568.272238520301,-306.90566372843875,-11875.175469412356,-0.002434117128359503
3893,35.17305567252615,0.0,43.75571913049609,4,-51.7979812036874,-10563.27977170217,-10540.424359301811,-22.8554489397113,-10563.283412750221,0.003641048051576945
3894,8.478263033311936,0.0,12.513796163887726,4,-49.74976955602553,-10326.61400183705,-10304.69109012718,-21.922863803471653,-10326.623993602007,0.009991764956794214
3895,-55.14245320832331,0.0,-46.403214216489665,4,-43.03038073125948,-9734.637649986273,-9715.082754328012,-19.554884391334927,-9734.652400535597,0.01475054932416242
3896,52.41372848828576,0.0,-102.82960844107632,4,-32.61788783743104,-11316.345136001131,-11285.909887860646,-30.435239396399126,-11316.398041283383,0.052905282251231256
3897,26.362869672242567,0.0,-24.584747432903278,4,-43.30573636525125,-10773.626025435498,-10750.668552233494,-22.957468204614425,-10773.635246204543,0.00922076904498681
3898,-180.78156581078719,0.0,75.20631297933328,4,-60.926588364363276,-1013.837331778392,-998.6367363272312,-15.200570776486632,-1013.8376933849344,0.0003616065423557302
3899,-70.14220817488949,0.0,48.623229503986515,4,-60.50855523583387,-7251.056522493305,-7235.811287228064,-15.245255597787366,-7251.056325561761,-0.00019693154445121763
3900,79.25294969336434,0.0,94.97499568430442,4,-52.400307594054624,-11516.780270945543,-11503.746050110823,-13.034243938087574,-11516.87683642981,0.09656548426755762
3901,95.08912907079727,0.0,-114.10397934189429,4,-29.672238451244798,-12091.618118423305,-12110.595075028097,18.976950413690787,-12091.760745649372,0.1426272260669066
3902,31.788125893780315,0.0,-23.87728320022607,4,-43.07221905884208,-10826.707253664563,-10803.737618169944,-22.96961717047762,-10826.708613766887,0.0013601023238152266
3903,118.34468477026209,0.0,64.78655094891245,4,-45.06020469541405,-12131.998131345224,-12108.441987080403,-23.55618626954281,-12131.993538113504,-0.004593231720718904
3904,-141.71608433407383,0.0,-56.90462428859029,4,-40.29777496861888,-8015.01855504389,-7994.967726444206,-20.050825492295772,-8015.028504037125,0.009948993234502268
3905,113.30851241378774,0.0,40.33924748503815,4,-43.31632811733879,-12104.719324348709,-12105.627804963662,0.9084368893543997,-12104.713669634282,-0.005654714426782448
3906,-70.78716338188633,0.0,34.160973108758306,4,-57.62183942064309,-7668.780414666866,-7651.884617294599,-16.89581083332486,-7668.784391434378,0.003976767512540391
3907,-48.393457481651595,0.0,-47.707499634812194,4,-42.72959679740286,-9886.133433992105,-9866.346016106203,-19.78742605388313,-9886.141946563077,0.008512570972015965
3908,40.76720070579228,0.0,-23.969742764427814,4,-42.43581731613217,-10971.178376290578,-10954.656448818689,-16.521919878324972,-10971.184523959466,0.006147668887933833
3909,18.413510768076364,0.0,-7.166960065479539,4,-46.20421031843736,-10609.502412021147,-10588.503885959919,-20.99855017973454,-10609.519199457214,0.01678743606680655
3910,161.44390109364502,0.0,-24.77320070619894,4,-33.9634978024234,-11957.973087026578,-11949.243592778912,-8.72947831280973,-11957.971695968918,-0.001391057659930084
3911,-127.0110629557833,0.0,142.4960933404823,4,-85.15442358628187,1377.5516650486838,1380.9067256307198,-3.354987400320414,1377.5356866825703,0.015978366113586162
3912,15.582251793540035,0.0,116.62306502038801,4,-61.96611546384554,-9382.756237965094,-9377.365636859484,-5.390613122194531,-9382.794118769432,0.03788080433878349
3913,12.360185041500246,0.0,42.086550060545335,4,-53.78142077017402,-10140.60896559814,-10120.763842582108,-19.84511122565079,-10140.62195693129,0.012991333151148865
3914,0.7331769151748393,0.0,-33.39648292673819,4,-43.38735371138414,-10531.584310940136,-10510.989353799765,-20.594973210039427,-10531.579596857311,-0.004714082824648358
