vx_kms,vy_kms,vz_kms,psd_s3_m6,status,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
190.0,-80.0,190.0,0.0,4,4580.098169276367,4624.729219347854,-44.63107718182334,4580.075362309223,0.022806967143878865
200.0,-80.0,190.0,0.0,4,4524.049484681637,4587.345220493749,-63.29577258461384,4524.028328581404,0.021156100233383768
-200.0,-60.0,190.0,0.0,4,12329.075538660856,12306.620544192527,22.455076081856717,12328.901241215288,0.17429744556829974
-190.0,-60.0,190.0,0.0,4,11345.47075457937,11310.154837722863,35.31595701171098,11345.59693614936,-0.1261815699908766
-180.0,-60.0,190.0,0.0,4,9535.235337804057,9484.98029239353,50.25505463183052,9535.27860119283,-0.04326338877217495
-170.0,-60.0,190.0,0.0,4,8358.948567330892,8300.244451833605,58.704095060330644,8358.922530223377,0.0260371075146395
-160.0,-60.0,190.0,0.0,4,7920.0438140569295,7855.456141438274,64.58767464435573,7920.0837257440935,-0.039911687164021714
-150.0,-60.0,190.0,0.0,4,7677.8391702979125,7612.050732086019,65.78842566021216,7677.851614919689,-0.01244462177692185
-140.0,-60.0,190.0,0.0,4,7087.730994631499,7018.512604738889,69.21841636137897,7087.752818434887,-0.021823803387633234
-130.0,-60.0,190.0,0.0,4,5068.254224665474,4982.708479333268,85.54580853222885,5068.299032396987,-0.044807731513174076
-120.0,-60.0,190.0,1.0524475621083458e-127,2,5041.270063771925,4506.823701122289,534.4463347256554,5041.223397761852,0.04666601007374993
-110.0,-60.0,190.0,1.7322398512161385e-268,2,5197.453255873061,4578.448678784652,619.0046047040343,5197.411207827601,0.042048045459523564
-100.0,-60.0,190.0,0.0,2,5168.835884151433,4621.8938316285785,546.942039060463,5168.798161240525,0.037722910908087215
-90.0,-60.0,190.0,0.0,2,5118.077870434891,4645.738359168136,472.33952674777123,5117.937318891062,0.14055154382913315
-80.0,-60.0,190.0,0.0,2,5078.262960564789,4661.4567377428275,416.80623696574384,5078.153637607681,0.1093229571079064
-70.0,-60.0,190.0,0.0,2,5051.46147312808,4674.939225464343,376.5222457009848,5051.443295861787,0.018177266292696004
-60.0,-60.0,190.0,0.0,2,5031.729027566024,4690.641774872037,341.087241893705,5031.62961277689,0.09941478913424362
-50.0,-60.0,190.0,0.0,2,5010.818287414876,4708.192366745577,302.62593191528384,5010.795386609678,0.02290080519833282
-40.0,-60.0,190.0,0.0,2,4997.310490199054,4725.898946081965,271.41154097622814,4997.258735369474,0.05175482957929489
-30.0,-60.0,190.0,0.0,2,5005.30405308931,4738.182299524019,267.1217628585921,5005.279836991761,0.02421609754946985
-20.0,-60.0,190.0,0.0,2,5028.913516304397,4741.44506583066,287.4684758432247,5028.832528502111,0.0809878022855628
-10.0,-60.0,190.0,3.691318513311302e-274,2,5027.343669669391,4742.624593433623,284.71909926516673,5027.240534636519,0.10313503287125059
0.0,-60.0,190.0,5.479793357918324e-275,2,4993.326121808902,4743.272062191864,250.05407262090299,4993.268032601789,0.05808920711297105
10.0,-60.0,190.0,8.442238107004248e-288,2,4940.741494363025,4749.547467172644,191.1940454173635,4940.71483953408,0.026654828944629116
20.0,-60.0,190.0,3.197077171116212e-67,4,4734.424520918027,4895.9659036793055,-161.5413510701245,4734.433809231231,-0.00928831320379686
30.0,-60.0,190.0,0.0,4,4449.186113061633,4898.185993883395,-448.9998627976852,4449.0981215878855,0.08799147374702443
40.0,-60.0,190.0,0.0,4,3925.699889065745,4891.973321208993,-966.2734223604454,3925.711049729221,-0.01116066347594824
50.0,-60.0,190.0,0.0,4,3532.060765536671,4863.359592439968,-1331.2988347483545,3532.0242775048937,0.0364880317774805
60.0,-60.0,190.0,0.0,4,3456.9405814758934,4821.267298972836,-1364.3267126659507,3456.817399755345,0.1231817205484731
70.0,-60.0,190.0,0.0,4,3490.673130336135,4770.713509189603,-1280.040362458181,3490.6449105243832,0.02821981175156907
80.0,-60.0,190.0,0.0,4,3516.5130306734036,4721.356166183658,-1204.8431166132864,3516.4318575829143,0.0811730904893011
90.0,-60.0,190.0,0.0,4,3517.964204195779,4688.326628268477,-1170.3624203992467,3517.8860157644813,0.07818843129780362
100.0,-60.0,190.0,0.0,4,3484.5712815231095,4667.920536751694,-1183.3492482695885,3484.5308907377876,0.04039078532196072
110.0,-60.0,190.0,0.0,4,3417.849988725653,4639.1827652636075,-1221.3327752015707,3417.7968989760247,0.05308974962827051
120.0,-60.0,190.0,0.0,4,3342.8803084498036,4581.462435440768,-1238.5821213854886,3342.7754234348567,0.10488501494683078
130.0,-60.0,190.0,0.0,4,3261.6348438317386,4513.304570552369,-1251.6697239513512,3261.570000862749,0.0648429689895238
140.0,-60.0,190.0,0.0,4,3185.0847628507863,4466.305410612289,-1281.2206527825617,3185.0487193888944,0.036043461891949846
150.0,-60.0,190.0,0.0,4,3132.3042852553517,4418.600637254105,-1286.296351016535,3132.2439315074653,0.060353747886438214
160.0,-60.0,190.0,0.0,4,3100.42692007211,4382.43321425429,-1282.0062798962983,3100.3684765652383,0.058443506871753925
170.0,-60.0,190.0,0.0,4,3088.6411514379224,4358.910325493908,-1270.269153167316,3088.52882613654,0.11232530138249786
180.0,-60.0,190.0,0.0,4,3100.997130271918,4344.242112646602,-1243.2449661404637,3100.954399126873,0.04273114504530895
190.0,-60.0,190.0,0.0,4,3125.0190771659786,4335.432967009693,-1210.4138751143712,3124.9646052250496,0.054471940929033735
200.0,-60.0,190.0,0.0,4,3157.6561738449077,4331.482264673069,-1173.826071330893,3157.6123432804693,0.043830564438394504
-200.0,-40.0,190.0,0.0,4,11718.36858666041,11695.506641714486,22.861925017582042,11718.512155552304,-0.14356889189366484
-190.0,-40.0,190.0,0.0,4,8517.615672962955,8484.416489379159,33.1990519493301,8517.798889910811,-0.18321694785663567
-180.0,-40.0,190.0,0.0,4,6563.399913875016,6519.68744228856,43.71241735356672,6563.491339262352,-0.09142538733613037
-170.0,-40.0,190.0,0.0,4,6139.998938398531,6082.8210204401485,57.17789394243863,6139.784860293263,0.214078105268527
-160.0,-40.0,190.0,0.0,4,6174.430451964573,6101.509863991972,72.92055943644345,6174.379870402177,0.050581562395564106
-150.0,-40.0,190.0,0.0,4,5608.062672308079,5518.592229045906,89.4704315560939,5607.923093587737,0.13957872034188767
-140.0,-40.0,190.0,0.0,4,1744.8520158812944,1632.7537693683357,112.09823150058979,1744.784770972301,0.06724490899341617
-130.0,-40.0,190.0,3.7064762039055934e-140,2,5141.928925453959,4488.741762948483,653.187111029572,5141.846363841742,0.08256161221743241
-120.0,-40.0,190.0,1.1883543317352355e-221,2,5199.710857019802,4556.1942162010555,643.5166737335592,5199.647629125044,0.06322789475780155
-110.0,-40.0,190.0,1.1029961020402726e-260,2,5155.629373750812,4587.086804330181,568.5425800516617,5155.637974633382,-0.008600882570135582
-100.0,-40.0,190.0,1.1393581138049693e-301,2,5090.527023845615,4603.718040668242,486.80896096007325,5090.457810630005,0.06921321561003424
-90.0,-40.0,190.0,0.0,2,5026.242254771463,4613.857855639212,412.38438314931244,5026.161768898198,0.08048587326538836
-80.0,-40.0,190.0,0.0,2,4970.898698572979,4622.1823950522985,348.71629886022316,4970.942218072757,-0.043519499778085446
-70.0,-40.0,190.0,0.0,2,4926.466585296323,4631.746191548843,294.72038255356506,4926.353899220338,0.11268607598503877
-60.0,-40.0,190.0,0.0,2,4892.619082517353,4645.689449926182,246.92965415000273,4892.566741729477,0.052340787875436945
-50.0,-40.0,190.0,0.0,2,4869.703318110234,4665.917354650353,203.78597922622623,4869.648472320238,0.0548457899958521
-40.0,-40.0,190.0,0.0,2,4856.963539404587,4689.27911869762,167.68442004682936,4856.925096380473,0.0384430241138034
-30.0,-40.0,190.0,0.0,2,4852.276309732102,4711.509342489047,140.76696775846654,4852.202721357015,0.07358837508672877
-20.0,-40.0,190.0,1.1706176219651346e-229,2,4874.850653774734,4722.935378218182,151.91529678748645,4874.797657448219,0.05299632651531283
-10.0,-40.0,190.0,1.345201467613405e-186,2,4861.764254113541,4727.982653142533,133.78160694583107,4861.642027014429,0.122227099112024
0.0,-40.0,190.0,8.844472482068513e-181,2,4809.45967116943,4743.141448546667,66.31824026470046,4809.351165371538,0.10850579789257608
10.0,-40.0,190.0,9.662115934087745e-30,4,4775.624060696632,4960.908430558956,-185.28436886479648,4775.569153149622,0.054907547009861446
20.0,-40.0,190.0,0.0,4,3728.6181566865107,4794.553249648476,-1065.935086449182,3728.4958266569906,0.12233002952007155
30.0,-40.0,190.0,0.0,4,2701.183161956407,4478.142008535195,-1776.9588458742546,2701.132241530891,0.05092042551586928
40.0,-40.0,190.0,0.0,4,1657.1319315057701,4030.751099757244,-2373.6191683566863,1656.965965014785,0.16596649098505623
50.0,-40.0,190.0,0.0,4,1678.4732902272053,4036.6501841422123,-2358.176888289854,1678.5930685061317,-0.11977827892633286
60.0,-40.0,190.0,0.0,4,1825.7006653882252,4110.596996201588,-2284.8963120196395,1825.5068767848475,0.19378860337769765
70.0,-40.0,190.0,0.0,4,2070.9031588973307,4197.886036795638,-2126.982880426679,2070.8959974585982,0.0071614387325098505
80.0,-40.0,190.0,0.0,4,2417.0153719101104,4300.336574078901,-1883.3212109613185,2416.982819951803,0.032551958307522
90.0,-40.0,190.0,0.0,4,2678.945811399889,4389.674140315196,-1710.7283177219501,2678.8079932596556,0.13781814023332117
100.0,-40.0,190.0,0.0,4,2723.9994404563677,4424.463995210175,-1700.464547923744,2723.8956542415463,0.1037862148214117
110.0,-40.0,190.0,0.0,4,2731.474245858458,4445.91251914927,-1714.4382770017992,2731.4478769976677,0.02636886079017131
120.0,-40.0,190.0,0.0,4,2740.4268199517396,4449.715138941061,-1709.2883146024992,2740.3448499815677,0.08196997017194008
130.0,-40.0,190.0,0.0,4,2752.7358006828645,4422.397436161067,-1669.661627992502,2752.6226793083083,0.11312137455615812
140.0,-40.0,190.0,0.0,4,2729.315295515183,4407.617605604961,-1678.3023005435657,2729.248728575725,0.06656693945797088
150.0,-40.0,190.0,0.0,4,2702.5291365929766,4399.79944275245,-1697.270297497534,2702.485144980056,0.043991612920763146
160.0,-40.0,190.0,0.0,4,2669.1825615482694,4392.82561750493,-1723.6430364491578,2669.1340500019232,0.048511546346162504
170.0,-40.0,190.0,0.0,4,2628.377867981389,4383.085639153021,-1754.7077567530805,2628.2856883883483,0.09217959304078249
180.0,-40.0,190.0,0.0,4,2585.2553277299953,4371.489507608982,-1786.234170177837,2585.164319811916,0.09100791807941278
190.0,-40.0,190.0,0.0,4,2547.894376545999,4360.46865102615,-1812.574269611022,2547.8320785663386,0.06229797966034312
200.0,-40.0,190.0,0.0,4,2521.5891560588784,4351.5586267203,-1829.9694779957786,2521.550221878039,0.03893418083953293
-200.0,-20.0,190.0,0.0,4,9404.614660582813,9386.98521325163,17.62945473115706,9404.542739224478,0.07192135833429347
-190.0,-20.0,190.0,0.0,4,5609.417874854258,5586.4565660933085,22.961322903980786,5609.560353790205,-0.14247893594711059
-180.0,-20.0,190.0,0.0,4,4006.3349083470807,3973.887217303145,32.447653277382706,4006.2935434774804,0.04136486960032926
-170.0,-20.0,190.0,0.0,4,3816.9398852023282,3770.1998254958103,46.740021259200866,3816.8468659865152,0.09301921581300121
-160.0,-20.0,190.0,0.0,4,3719.4582201716157,3652.0658649137968,67.39235350925316,3719.4539861462335,0.0042340253821748774
-150.0,-20.0,190.0,0.0,4,1600.7271496906105,1495.9584095187588,104.76872600372828,1600.603670204423,0.12347948618753435
-140.0,-20.0,190.0,5.122134457939197e-53,2,4926.61425462059,4448.428249769082,478.18598959808844,4926.507313332065,0.10694128852537688
-130.0,-20.0,190.0,3.4811147863372252e-177,2,5266.862552945084,4445.711291651058,821.151274371429,5266.824702667733,0.03785027735102631
-120.0,-20.0,190.0,3.272053229387987e-198,2,5251.983850806251,4477.578117103272,774.4057067799956,5251.919740169241,0.06411063701034436
-110.0,-20.0,190.0,7.204890064291052e-215,2,5210.882765988607,4491.474020154223,719.4087180191633,5210.860078142187,0.022687846420012647
-100.0,-20.0,190.0,1.3662987109764687e-240,2,5156.81716911306,4499.426904766251,657.3902769970865,5156.772817314942,0.044351798118441366
-90.0,-20.0,190.0,3.182704378260113e-275,2,5100.816488087808,4506.926319015989,593.8901783220493,5100.866739560636,-0.050251472828676924
-80.0,-20.0,190.0,3.237362610255386e-309,2,5039.6330167486785,4515.352234591141,524.2807921187039,5039.630684019616,0.002332729062800354
-70.0,-20.0,190.0,9.754293179740736e-305,2,4978.361579199914,4528.995239002269,449.3663510185857,4978.338619177962,0.022960021951803355
-60.0,-20.0,190.0,5.684570401304039e-261,2,4927.918882109383,4552.779571124698,375.1393422283973,4927.882500612278,0.036381497105139715
-50.0,-20.0,190.0,7.943264237664552e-201,2,4902.204664041826,4588.976050310753,313.2286089316909,4902.129624814016,0.07503922780961148
-40.0,-20.0,190.0,5.590991923429134e-166,2,4872.925364481361,4632.01029348956,240.91507610519105,4872.885816312827,0.03954816853365628
-30.0,-20.0,190.0,4.068956305937359e-158,2,4783.173507276614,4636.673782545147,146.49974175475418,4783.052737420862,0.12076985575185972
-20.0,-20.0,190.0,1.0802987065868956e-144,2,4762.299364590803,4629.958420317735,132.34096200555697,4762.311749933475,-0.012385342672132538
-10.0,-20.0,190.0,0.0,4,3940.4551357007094,4749.1621513249165,-808.7069931783126,3940.0368844474283,0.41825125328114154
0.0,-20.0,190.0,0.0,4,1794.4310595454926,3988.395658558519,-2193.964595860157,1794.2308969808853,0.2001625646073535
10.0,-20.0,190.0,0.0,4,-1498.833270204517,810.7326935085201,-2309.5659507572886,-1498.8677208359613,0.03445063144431515
20.0,-20.0,190.0,0.0,4,-1151.2390096898969,1211.7457145392566,-2362.984710806038,-1151.2435526479671,0.004542958070260283
30.0,-20.0,190.0,0.0,4,-78.42645793948377,2356.8844540476434,-2435.310890808779,-78.54549147111258,0.11903353162881558
40.0,-20.0,190.0,0.0,4,701.9811117991554,3164.847447455331,-2462.866321929076,701.9201149232995,0.06099687585594893
50.0,-20.0,190.0,0.0,4,1135.8813540344684,3599.5120771189863,-2463.6307116332478,1135.8507995550187,0.030554479449619976
60.0,-20.0,190.0,0.0,4,1407.8322422486876,3837.7539277435544,-2429.921661079447,1407.7909359643354,0.04130628435223116
70.0,-20.0,190.0,0.0,4,1630.8722856918334,4002.360520862716,-2371.4882124467467,1630.7872326427123,0.08505304912114298
80.0,-20.0,190.0,0.0,4,1787.9836123368525,4128.896579485131,-2340.9129647800287,1787.960825319292,0.02278701756040391
90.0,-20.0,190.0,0.0,4,1896.594670035144,4212.118805984144,-2315.5241383834627,1896.5500869488956,0.044583086248394466
100.0,-20.0,190.0,0.0,4,1975.605200609708,4263.874901129692,-2288.269685689135,1975.522506347332,0.08269426237598054
110.0,-20.0,190.0,0.0,4,2027.9434168736861,4296.793603137016,-2268.850172114009,2027.9115453103345,0.031871563351614896
120.0,-20.0,190.0,0.0,4,2072.1575876851484,4319.92751669972,-2247.7699269222476,2072.062866723506,0.09472096164245158
130.0,-20.0,190.0,0.0,4,2143.2948612708965,4325.540872612837,-2182.246007802164,2143.1767426749143,0.11811859598219598
140.0,-20.0,190.0,0.0,4,2188.6631445611565,4329.736846753618,-2141.073695733151,2188.588225728275,0.07491883288139434
150.0,-20.0,190.0,0.0,4,2210.6627442851186,4336.051582062902,-2125.388838043971,2210.6134473072266,0.049296977892026916
160.0,-20.0,190.0,0.0,4,2215.612102594159,4341.582227658714,-2125.9701212677855,2215.5428602716215,0.06924232253732043
170.0,-20.0,190.0,0.0,4,2210.2783773607935,4345.702940852661,-2135.4245458068353,2210.1978608015124,0.08051655928102264
180.0,-20.0,190.0,0.0,4,2201.2047955965445,4348.536247870573,-2147.3314368747006,2201.122511929045,0.08228366749972338
190.0,-20.0,190.0,0.0,4,2192.8422920995886,4350.547445400686,-2157.705144717907,2192.7615370284175,0.08075507117109737
200.0,-20.0,190.0,0.0,4,2187.307616405836,4352.097071777861,-2164.7894484421163,2187.254538149093,0.05307825674299238
-200.0,0.0,190.0,0.0,4,8456.114184045784,8439.033967091571,17.08028902436832,8456.19208025071,-0.07789620492621907
-190.0,0.0,190.0,0.0,4,4758.460112787323,4738.980215820075,19.479957925987396,4758.352047976185,0.10806481113831978
-180.0,0.0,190.0,0.0,4,3207.3867619930065,3181.4332541303897,25.9534699722735,3207.3558827920697,0.030879200936851703
-170.0,0.0,190.0,0.0,4,2998.308191136121,2959.3232406149596,38.98498952634302,2998.2958803674655,0.012310768655424909
-160.0,0.0,190.0,0.0,4,2703.240657526673,2639.448807784069,63.79190026172192,2703.156744088056,0.08391343861740097
-150.0,0.0,190.0,0.0,4,-637.6060043390156,-760.5487604108765,122.94289304116768,-637.6928378314644,0.0868334924488181
-140.0,0.0,190.0,2.8181096703957723e-99,2,5195.548420679991,4320.111073354332,875.4373980940101,5195.487808931363,0.06061174862770713
-130.0,0.0,190.0,2.5949052186774705e-167,2,5443.422304713644,4388.213051496695,1055.2092767245917,5443.340323968063,0.08198074558094959
-120.0,0.0,190.0,1.2257398612385514e-171,2,5478.15543729622,4412.775054935781,1065.3804152132711,5478.160094455991,-0.004657159771340957
-110.0,0.0,190.0,2.635503868293129e-167,2,5472.02545065198,4422.493325104453,1049.5321669409698,5472.006368489895,0.01908216208448721
-100.0,0.0,190.0,5.846062575393803e-166,2,5449.438065951555,4427.101833655358,1022.3362461311737,5449.4077294769995,0.030336474555042514
-90.0,0.0,190.0,3.614162152980563e-164,2,5411.113861008144,4431.842966599515,979.2708990043654,5410.889441797757,0.22441921038716828
-80.0,0.0,190.0,2.6413590085147187e-154,2,5345.872982241962,4437.9349446596625,907.9380480382229,5345.800380663376,0.07260157858581806
-70.0,0.0,190.0,4.077273531576065e-144,2,5265.490018698488,4450.546649676356,814.9433994193757,5265.520005740316,-0.02998704182846268
-60.0,0.0,190.0,1.4567201991415103e-137,2,5186.878354345788,4472.53655651636,714.3418315739352,5186.823055621805,0.05529872398255975
-50.0,0.0,190.0,4.182370354709271e-149,2,5100.578328568829,4513.203489171046,587.3748808950031,5100.535055990339,0.04327257849035959
-40.0,0.0,190.0,9.574511034966748e-128,2,4886.544350613632,4558.457149460373,328.0872429449699,4886.501797800901,0.04255281273071887
-30.0,0.0,190.0,0.0,4,1610.9301179033098,4039.2819061170176,-2428.351737500697,1610.7511405872192,0.1789773160905952
-20.0,0.0,190.0,0.0,4,1565.9035823526635,4232.838463780794,-2666.934846431288,1565.8415603446529,0.062022008010671925
-10.0,0.0,190.0,0.0,4,-1085.9691691500866,2081.194890121056,-3167.1640444822056,-1086.233110523358,0.2639413732713365
0.0,0.0,190.0,0.0,4,-3328.7604434551045,-327.1626038470423,-3001.5978134157717,-3329.0882963274707,0.327852872366293
10.0,0.0,190.0,0.0,4,-3692.882150661018,-574.7871087572074,-3118.0950194336187,-3692.8216218885714,-0.06052877244655974
20.0,0.0,190.0,0.0,4,-2666.88226703869,478.4331606261476,-3145.3153961497246,-2666.895133922007,0.012866883317201427
30.0,0.0,190.0,0.0,4,-1090.3753732183204,2196.2199525650726,-3286.5953134912793,-1090.4315515725327,0.05617835421230666
40.0,0.0,190.0,0.0,4,-111.7273385946365,3226.689214967118,-3338.416541560291,-111.81415173111587,0.08681313647936406
50.0,0.0,190.0,0.0,4,439.43233582059776,3653.122860280968,-3213.690514650669,439.3274326797728,0.10490314082494478
60.0,0.0,190.0,0.0,4,871.1379127870864,3875.279170761311,-3004.1412403126524,871.0218690147897,0.11604377229673446
70.0,0.0,190.0,0.0,4,1213.0825128348765,4019.139572300033,-2806.0570553893504,1213.0064432126887,0.0760696221877879
80.0,0.0,190.0,0.0,4,1479.2568931506091,4123.504701164079,-2644.247809712809,1479.1937010723652,0.06319207824390105
90.0,0.0,190.0,0.0,4,1682.5963630252281,4193.576046455688,-2510.979693235291,1682.5554548637626,0.04090816146549514
100.0,0.0,190.0,0.0,4,1831.389675544073,4243.263807945885,-2411.8741536479306,1831.2747199134947,0.11495563057837899
110.0,0.0,190.0,0.0,4,1927.5789234920844,4276.449472463334,-2348.870571192996,1927.5511467331605,0.027776758923891975
120.0,0.0,190.0,0.0,4,1973.846212641842,4296.843180985301,-2322.9969860136375,1973.791787780333,0.054424861509005495
130.0,0.0,190.0,0.0,4,2003.8306088111367,4308.787983931297,-2304.9573880060657,2003.6977154631275,0.13289334800924735
140.0,0.0,190.0,0.0,4,2027.1630291425517,4317.302788645682,-2290.139767104078,2027.112755480493,0.05027366205877115
150.0,0.0,190.0,0.0,4,2039.5345378520722,4322.891520717599,-2283.3569961606113,2039.4910353323519,0.04350251972027763
160.0,0.0,190.0,0.0,4,2048.8189929705327,4328.35840509865,-2279.539427906491,2048.7568783809306,0.06211458960206073
170.0,0.0,190.0,0.0,4,2056.5641837907397,4333.580348228268,-2277.0161828399832,2056.473904731037,0.09027905970287975
180.0,0.0,190.0,0.0,4,2063.8051265956005,4338.308152032762,-2274.5030413526315,2063.698464435873,0.10666215972742066
190.0,0.0,190.0,0.0,4,2071.5600957210945,4342.318295791276,-2270.75821275222,2071.503330566787,0.05676515430741347
200.0,0.0,190.0,0.0,4,2080.4617365908107,4345.915527523908,-2265.4538033236217,2080.3918070302843,0.06992956052636146
-200.0,20.0,190.0,0.0,4,9552.588772974465,9530.861905611575,21.72691829030459,9552.68468051953,-0.09590754506461963
-190.0,20.0,190.0,0.0,4,5755.703507058493,5729.999914146509,25.703589100222548,5755.542715175987,0.16079188250660081
-180.0,20.0,190.0,0.0,4,4064.0545486419437,4031.8638509135417,32.19066714441003,4064.0719350859613,-0.01738644401757483
-170.0,20.0,190.0,0.0,4,3762.938568005128,3718.772609806617,44.16589934221024,3762.9810175156485,-0.04244951052032775
-160.0,20.0,190.0,0.0,4,3599.6322936375736,3535.8870584010183,63.745212764550836,3599.6844166107867,-0.05212297321304504
-150.0,20.0,190.0,0.0,4,1354.8218831261327,1253.7501308273663,101.07177891218156,1354.8737647865214,-0.05188166038874442
-140.0,20.0,190.0,1.9088571951521796e-56,2,4944.460237757047,4414.982119500926,529.4781726812691,4944.391776251015,0.06846150603269052
-130.0,20.0,190.0,2.7400021537564095e-177,2,5270.601974157367,4445.899321122705,824.7026843753519,5270.554721561764,0.04725259560291306
-120.0,20.0,190.0,3.691033707343268e-198,2,5253.714946649406,4476.324958809529,777.3900079667083,5253.6890352489745,0.025911400431141374
-110.0,20.0,190.0,3.8233748730254324e-215,2,5209.6169760860375,4488.491559883985,721.1254345014393,5209.5918190868315,0.02515699920604675
-100.0,20.0,190.0,4.387663239727383e-240,2,5157.897828910767,4495.304527837751,662.59328125791,5157.851857316064,0.04597159470358747
-90.0,20.0,190.0,2.081346595862411e-272,2,5106.938890876134,4502.064535520201,604.8743498298674,5106.969992119336,-0.031101243202101614
-80.0,20.0,190.0,1.4282745910185494e-302,2,5050.079823341302,4510.302315798383,539.7775238863247,5050.07057213052,0.009251210781258123
-70.0,20.0,190.0,1.3274694736176082e-295,2,4990.114424895282,4524.103181037358,466.01126001023937,4990.102055372939,0.012369522343760764
-60.0,20.0,190.0,1.004448468778984e-250,2,4936.5207138786955,4548.091391666122,388.4293540500455,4936.492279610261,0.028434268434466503
-50.0,20.0,190.0,1.3358724445434407e-192,2,4906.4581982688,4584.378435772968,322.0797680937845,4906.359327462956,0.09887080584394425
-40.0,20.0,190.0,2.1146135921208093e-166,2,4873.403773808769,4626.653737154464,246.75004643902594,4873.292405570756,0.11136823801280116
-30.0,20.0,190.0,8.044266070612281e-160,2,4778.009580666159,4632.948492972034,145.06109839623025,4777.978838255945,0.03074241021386115
-20.0,20.0,190.0,5.566208236334428e-146,2,4760.722477304407,4627.910085771034,132.81240241546374,4760.913802103997,-0.1913247995898928
-10.0,20.0,190.0,0.0,4,4076.3185644238815,4753.198523623288,-676.879925383761,4075.9230071675242,0.3955572563572787
0.0,20.0,190.0,0.0,4,1890.3313375440969,4058.015350147887,-2167.6840127759738,1890.0779069003868,0.2534306437100895
10.0,20.0,190.0,0.0,4,-1243.8621087311487,1093.3142713154048,-2337.1763584438395,-1243.8535091802091,-0.00859955093960707
20.0,20.0,190.0,0.0,4,-914.9795134264809,1512.9750619598688,-2427.9545629445374,-915.078730707296,0.09921728081508263
30.0,20.0,190.0,0.0,4,38.00217864313365,2517.1110634673255,-2479.1088842315667,37.88373714153029,0.11844150160335687
40.0,20.0,190.0,0.0,4,749.5819090102437,3207.4018468854365,-2457.819930820358,749.5041433425021,0.07776566774168714
50.0,20.0,190.0,0.0,4,1171.5682103354445,3588.834318627132,-2417.2661051899686,1171.5235656622338,0.044644673210768815
60.0,20.0,190.0,0.0,4,1447.3149009135705,3808.7709973584197,-2361.4560823208767,1447.2802148083945,0.03468610517597881
70.0,20.0,190.0,0.0,4,1664.1869774472261,3970.960806632858,-2306.773823540646,1664.1288637698915,0.058113677334631575
80.0,20.0,190.0,0.0,4,1811.1530467065918,4100.048282492966,-2288.895224846779,1811.1186066692646,0.03444003732715828
90.0,20.0,190.0,0.0,4,1910.5298939611337,4187.16976193568,-2276.639846510794,1910.4646195974858,0.06527436364785899
100.0,20.0,190.0,0.0,4,1981.6082022654919,4242.598818142731,-2260.9906061355186,1981.5207166974365,0.0874855680553992
110.0,20.0,190.0,0.0,4,2028.4225575384835,4280.776253498092,-2252.353701514639,2028.3891394988648,0.03341803961870937
120.0,20.0,190.0,0.0,4,2072.5538988994226,4308.045294720755,-2235.491402232469,2072.4728276491683,0.0810712502543538
130.0,20.0,190.0,0.0,4,2144.7890444233662,4317.342858507793,-2172.55381290765,2144.6643342202783,0.12471020308794323
140.0,20.0,190.0,0.0,4,2192.2465735983255,4323.470859827177,-2131.2242915112197,2192.17596817082,0.07060542750559762
150.0,20.0,190.0,0.0,4,2215.1323931711813,4331.094518389082,-2115.962135180243,2215.08561480965,0.04677836153132375
160.0,20.0,190.0,0.0,4,2220.073528055231,4337.569200448576,-2117.4956878516614,2219.997710830815,0.0758172244159141
170.0,20.0,190.0,0.0,4,2214.1931543088117,4342.273444895569,-2128.080312812656,2214.113518791236,0.0796355175757526
180.0,20.0,190.0,0.0,4,2204.2064653537223,4345.42140267318,-2141.214964035181,2204.1222639147873,0.08420143893499699
190.0,20.0,190.0,0.0,4,2194.7534946934975,4347.582861498693,-2152.8293901373927,2194.6688242288874,0.08467046461009886
200.0,20.0,190.0,0.0,4,2188.089491650302,4349.195127860892,-2161.1056517839947,2188.0353351656613,0.05415648464077094
-200.0,40.0,190.0,0.0,4,11754.270944289963,11729.420191663876,24.850752148239696,11754.515607794297,-0.24466350433431217
-190.0,40.0,190.0,0.0,4,8518.772781255802,8488.11808736864,30.654656892388342,8518.919888835517,-0.14710757971442945
-180.0,40.0,190.0,0.0,4,6436.645723123356,6399.96403853998,36.68166642816705,6436.518514320514,0.12720880284177838
-170.0,40.0,190.0,0.0,4,5905.387973104966,5858.718031968484,46.669936023488724,5905.242343311662,0.14562979330366943
-160.0,40.0,190.0,0.0,4,5902.021664674003,5840.991247449955,61.03036944579596,5902.00375944655,0.017905227452502004
-150.0,40.0,190.0,0.0,4,5341.786785389346,5263.071841417866,78.7149161941891,5341.69565771169,0.09112767765600438
-140.0,40.0,190.0,0.0,4,1251.6154225126718,1144.666779837115,106.94866249034699,1251.6406923596735,-0.025269847001709422
-130.0,40.0,190.0,5.666919216911932e-143,2,5146.401557649675,4489.407854065036,656.9937032021427,5146.317285259829,0.08427238984586438
-120.0,40.0,190.0,3.135726668096513e-222,2,5200.923930379574,4554.66402907866,646.2598936026197,5200.82458759289,0.09934278668424668
-110.0,40.0,190.0,7.657054685427031e-262,2,5150.593406336742,4582.441422111432,568.1519698192259,5150.589489147915,0.003917188827472273
-100.0,40.0,190.0,1.5209039278021546e-301,2,5086.097145686005,4597.818744175254,488.2783784630223,5086.064781664828,0.03236402117727266
